PairID,Text,Score
ARQ-train-0029,"ام دراري صغار يحكمو رجل
 اها ارواحي احكي انتي هنا",0.38
ARQ-train-0030,"على وش
 على لعريس",0.5
ARQ-train-0031,"في وقتنا عشنا الدقيقة بديتاي و كل حاجة تصرالنا قصة و فيلم مسجل و ألف حكاية و رواية
 كنت وقتها صغيرة و ما كنتش أصلا نعرف قضية الدار بصح كنت نحب التفراج على بنت الجيران و هي تنشر القش",0.28
ARQ-train-0032,"ما يعرفوش كاين أدكار تهدرهم يهرب عليك
 كاﭘﺎبل يتبعك قادر يدخلو في التوموبيلات",0.5
ARQ-train-0033,"أو يعرف لي ﭘﻮان فابل تاع العباد
 كون يخرج من بلاصة  تحبسلك لبلاصة أديك",0.5
ARQ-train-0034,"وحايد يڤولو مات و وحايد يڤولو جن
 كل واحد وش يڤول ما على باليش أنا",0.56
ARQ-train-0035,"الف مبروك ام وليد نحبك بزاف يعطيك الصحة
 الف مبروك حبيبتي ام وليد تستحقين اكثر",0.69
ARQ-train-0036,"ڤالت لي إنت تهدري ڤلت لهم أسكتوا ولاو يزيدوا معاها في الهدرة
 أي سمعتها أونديري إنت تهدري و تڤولي لنا أحنا لا أسكتوا",0.66
ARQ-train-0037,"سورة الكهف حتى هي  تجنبك
 يڤلك أو كون يعرف وش تحب أنت",0.38
ARQ-train-0038,"لهيه راهم حيين
 هاك هدا يحفظك",0.34
ARQ-train-0039,"آه وشيا لاكولور
 بلون و موڢ",0.59
ARQ-train-0040,"الصباح جيت هابطة قريب تخابطت مع رؤوف
 على السبعة قريب تخابطتي مع رؤوف",0.84
ARQ-train-0041,"روحي برك أ رؤى أو كاين لتاي
 ﭬولي أ رؤى تعشيتوا عند خالتك ولا لا",0.53
ARQ-train-0042,"ديري سكانار غدوا
 لالا ليراديو ليراديو",0.88
ARQ-train-0043,"من وقتاش
 من اليوم",0.5
ARQ-train-0044,"شكون هدوك
 تاع الريزو",0.41
ARQ-train-0045,"اﻟﭙﻮرتابل راه عندها
 إيه آي رفداتو",0.69
ARQ-train-0046,"نطلب ماما
 هيا وقتاه",0.31
ARQ-train-0047,"لا حتى انا ما ڤلتش كيما هكا ڤالت لك كونكور
 انتي حابة تروحي تكملي ولا لا سينون أم يديرولك تاست",0.66
ARQ-train-0048,"فكرتيني درك نعيط لطه
 وش ﻧﭭﻮلولو على الساعة",0.5
ARQ-train-0049,"راني زعفان علايها مانسوطيش
 لحمي تشوك مانسوطيش",0.62
ARQ-train-0050,"قولي له الصح نورمال
 هيا هيا نروحو لهيك",0.31
ARQ-train-0051,"كل مرة يقول لي نفس الهدرة
 ألو مانو واش راكي سا ڤا",0.38
ARQ-train-0052,"قبلوني في ﻟﻴﻜﻴﭗ سكولار
 تلعبو كونتر ليزﻳﻜﻴﭗ لوخرين",0.78
ARQ-train-0053,"أنا إدا مليحة تاع دياﻳﭙﻲ نشري وحدة
 كاينة وحدة تحفة اللي راني قلت لك عليها",0.69
ARQ-train-0054,"ما ڨلتولي والو على هداك الپاپيي اللي بعتت
 ربي يسهل تروح وتجي على خير وعافية نشالله",0.31
ARQ-train-0055,"لا كون ڤلتي لحفيظة تانا أي تسكن بحداها ليليا
 ڤولي لها برك أ فريال أني نعول عليك",0.38
ARQ-train-0056,"والله ما على بالي فيهم كامل ولا لالا
 ساعات تنفحلي على اﻟﭙﻮرتابل و ساعة نقول نرجع للساﻣﭙﻞ",0.41
ARQ-train-0057,"وين هنا أم يديرو لكلاسمون
 دونك اون سول ميتود غالطة",0.34
ARQ-train-0058,"كي جديدة لازم تاﻛﺘﻴﭭيها
 جيبي شهادة إعادة تسجيل",0.41
ARQ-train-0059,"يديوا في سواردهم حرام كي يعود ربي مشو غانيهم أم ما يتغناوش
 و اداكا اللحم تاع لحصان لي يبيعو فيه يخي يڤولو مليح للانيمي",0.47
ARQ-train-0060,"امالة جرب قبل ماتفرماتي
 فهموني على واش نهدرو",0.28
ARQ-train-0061,"وليت خايفة حتى من الخيال
 راني خايفة  راني خايفة",0.91
ARQ-train-0062,"كانت مغلوقة دوك كي جيت
 ما جاوش دار خالتي مسعودة",0.41
ARQ-train-0063,"الف مبروك حبيبتي ام وليد تستحقين اكثر
 مبروك ام وليد تستاهليها شكرا على كل الوصفات",0.78
ARQ-train-0064,"ڤالت : رحت ماتوا عليا بالضحك سورتو مع لاكسون تيعي
 بصح ربحت في اللوغال واي حا تبدا تقرا  ليامات أدي",0.56
ARQ-train-0065,"زيدي انا ديسيديت حاجة نهز ديپلوم منا و كندا منا
 اي ساهلة خلاه كندا عامبالك سورتو تعودي مزوزة ولا مزوز غدوة",0.59
ARQ-train-0066,"أيه بديت ﻧﭙﺮﻳﭙﺎري للباك تاعي
 و بديتي تحفظي ولا مازلتي",0.75
ARQ-train-0067,"شفتي أكي أعطيها لباباه العشية
 ما تعطيها لوش تشوفي أمشي",0.59
ARQ-train-0068,"كيفاه في ادارة
 نشارك في ليكونكور",0.31
ARQ-train-0069,"بزاف لي كستيون من الجماعة لنعرفهم ومن العرب
 ألكسيس نصر من أكس يخدم على الديالكت التونسي",0.47
ARQ-train-0070,"مالا ما نديروش لي رومارك على الكتيبة حتى نتفاهمو
 ولازم نضرب طلة على هدا الكوربوس باش نشوفو ديزيڨزمپل",0.38
ARQ-train-0071,"على جال هذا الشيئ برك ؟
 ايه  وعلاه ماعنديش البوابر يخرجو يصيدو",0.56
ARQ-train-0072,"يخليك و يرخسك أﭬﻌﺪ انت ما تطلعش
 يعني دير قدر لروحك أي حتشي أدي",0.62
ARQ-train-0073,"هدرت معاهم ياسر تمسخرت معاهم ياسر بصح جامي ما هدرتلهم على الدين
 خممت شوية لو كان كل واحد يمد كتاب واحد برك وش راح يكون",0.34
ARQ-train-0074,"و كي راحوا للغابة صافي ماشي مالفين هوما يصيدو مربيينهم يجيبولهم اللحم عندهم ما يعرفوش كيفاش يصيدو
 ولاوا واش يديرو ساعة يهجمو على الديار ساعة يلقاو كميون تاع لحم جايز يهجمو عليه باش ياكلو",0.66
ARQ-train-0075,"انشاله اجيبو الباك
 عندك الحق خويا خساني",0.25
ARQ-train-0076,"مزالو ما جاوش
 ما عيطتش غنية",0.25
ARQ-train-0077,"عمبالي حطيتو بالصح كي جيت نشوف لقيتو ماكاش
 آخر تسجيل درناه نهار لي جيتك فيه",0.53
ARQ-train-0078,"يونس أك تسنا في ليلة القدر
 أني نعس فيكم لي يتحرك نتحرك معاه",0.44
ARQ-train-0079,"تهود لبلاد ولا تروح لدار
 السيدي بطلت مشني حا نمدو",0.34
ARQ-train-0080,"مانسوطيش ربي يحفظك شمسو كمل
 ربي يحفضك خويا شمسو",0.75
ARQ-train-0081,"قوللي على واش يهدروا
 على الموديل تاع خريبوط",0.44
ARQ-train-0082,"يعطيك الصحة على توضيح حبيبتي ام وليد
 من فضلك ام وليد ديري لنا شخشوخة المسمن ارجوكي",0.44
ARQ-train-0083,"بانتلي راح الحال
 حبيتي ترﭬدي بلاك",0.5
ARQ-train-0084,"إيه صح بالاك تسنا فيها برك
 واش سارة راه يعيط لك حفيظ",0.28
ARQ-train-0085,"لالا وحداخر
 ماشي كيمو",0.56
ARQ-train-0086,"زينب بنت عمة نوري
 ايه واش راكي لاباس",0.25
ARQ-train-0087,"مانسوطيش يعطيك صح شمسو
 ربي يحفضك شمسو فيديو فالقمة",0.62
ARQ-train-0088,"و قلت نحكم خدمة عند الدولة
 كي يخلاص الكونترا رونوڢلي كونترا عند ﭘﺮيڢي",0.62
ARQ-train-0089,"سلام ام وليد جاتني رايعة ودوب فالفم يعطيك الصحة حبيبتي دائما رائعة
 شكرالك ام وليد نبغيك بزاف راكي معاوتني على الطياب يعطيك الصحة",0.62
ARQ-train-0090,"فيديو مستوى عالي خويا شمسو ربي معاك
 فديو بزاف شباب وكلامك صواب يعطيك الصحة خويا شمسو",0.81
ARQ-train-0091,"الشي أدا لي ﭬﺎعد يصرى جاي من العباد
 لا حنا ولات عندنا التقافة تاع الحقد و الكره",0.59
ARQ-train-0092,"طلعي على واه يهدروا
 على الموديل تاع خريبوط",0.47
ARQ-train-0093,"حتى لدوك حكينا على كلش حتى على لا پولتيك
 أنا البارح بديت نكتب لي ايمايل تاعك بالعربية",0.44
ARQ-train-0094,"لي حاب شمسو يوصل لمليون ابوني يدير جام
 شمسو الفيديو تاعك يبقى هو المييار فوور",0.56
ARQ-train-0095,"أها أي رايحة تدي وحد ليفاكتور
 نروح نحط لوراقي تاعي و نعدي طول",0.47
ARQ-train-0096,"كون جات محتجاتك في حاجة إيرجون ، أي جاتك
 آه عندك الحق و أدومكا البنات كشما تغيب عليهم حاجة",0.62
ARQ-train-0097,"نبعتلك فيه السكر
 سارة وين راهي",0.12
ARQ-train-0098,"ما نعرف واش صرا في الدخلة
 راهي صرات مضاربة هنا قدام الوحدة فهمت",0.69
ARQ-train-0099,"حتى أنا نسحقه بزاف
 ما نطولش بيه ڤاع",0.53
ARQ-train-0100,"عندها تلاتة ولا ربع سنين دفقت عليها أختها الماء السخون
 شفتيه هداك الباب الكبير لي مالفين نغطيو بيه الكبش شفتي",0.31
ARQ-train-0101,"هاه تاع لبيبة
 جوستومون نعيط لها",0.31
ARQ-train-0102,"أنا كامل عايشين هكاك
 و أنت راكي تقراي",0.44
ARQ-train-0103,"ممكن كل واحد كيفاش يخمم
 داكور كشما عندك تام للدوكتوراه",0.41
ARQ-train-0104,"ڤل له بينلي بلي ربي كاين و نا ما نامنش بالقضاء و القدر
 كيفماه ﺗﭭﻮلي هدا العبد مقدرتلو يصرالو كيما هكا و ما على باليش",0.62
ARQ-train-0105,"كون حكمتك خدمتك روح أخدم خدمتك الفوڤ
 سامحيني أ مدام ما بقيتش نعاودها",0.47
ARQ-train-0106,"آه اللي تسكن في كوبا
 كشما يجيكم كونكور ڤولي لي",0.25
ARQ-train-0107,"و الحمص ؟
 يجيبهولك في قزديرة",0.56
ARQ-train-0108,"هي كي توصل لقطة ملاحة و تنوض تسقسي
 دات عشرة في الرياضيات و عشرة في اللغة",0.34
ARQ-train-0109,"مع الايمان تاعنا هدا ربي يستر
 كاين دعاء يقول لك  تقوله",0.53
ARQ-train-0110,"ﻟﭭﻰ راحتو لهيه
 يڤعد ولا يروح",0.47
ARQ-train-0111,"شفتي واش قالت لنا داخل في الكونكور
 علم النفس المرضي موديل تاع عامين",0.47
ARQ-train-0112,"نشفا عليها كنت صغيرة كيما دخلت نبيلة عروسة كانوا ولاد تركية يروحولها و انا معاهم
 نهار كامل وحنا عندها ما نروحوش خلاه شحال كانت عندها سكرية تاع ﭬزاز كبيرة كسرناهالها",0.75
ARQ-train-0113,"حنا ﻧﭭﻮلو سكنك تسما او لداخل فيك مشي كيمك أو من بعيد
 خاطر هو ديجا من نار يخي من نار ما يقدرش يخش فيك فاهمني كيفماه",0.47
ARQ-train-0114,"أيا بيان ظهر حتى هو ما ﭬﺪمش
 أو كان لازم عليه يفهم التام تيعو",0.47
ARQ-train-0115,"جات وحدة في التيليفزيون رجلها مقطعة دارت أكسيدون
 خرجت من ليسي ما جاش ﻟﭙﺮوف تاع اﻟﺴﭙﻮر",0.44
ARQ-train-0116,"ربي يعيشك اني لڤيت
 وش أدا أو ﭘﻴﺮيمي",0.28
ARQ-train-0117,"قانون نحساب يديروه غير تاع الأدب
 لا هو ما داروش في لافاك",0.62
ARQ-train-0118,"اداك هو الصح غير الدز والعفيس
 مراد ﭬبالي ما جاش دا كونجي اليوم",0.28
ARQ-train-0119,"عاونينا شوية أ فريال حن وحدنا ما ﻟﭭﻴﻨﺎش رواحنا
 درك نعيط لها درك بعد و نعاود نعيط لرفيقة نكونفرميلها",0.5
ARQ-train-0120,"لوسات لوسات ديسمبر
 هاه مكانش مشكل",0.41
ARQ-train-0121,"علي يبيع القهوة
 وين رايح وين",0.38
ARQ-train-0122,"ديجا هكا راني نسوفري باش نكتب
 مانيش سور باللي نقدروا نكتبوهم في السكايب",0.59
ARQ-train-0123,"راني نقول لك ترومبورسي علابالك لوكان يفيقو ترمبورسي الدراهم
 لالا لالا راكي تخدمي يا بنتي راكي خدامة",0.41
ARQ-train-0124,"عيب تزيدي تعوداها الهدرة أدي
 أنا ما كنتش حابة لانفورماتيك",0.28
ARQ-train-0125,"ربي يحفضك خويا شمسو والله تيتاهل كل الخير
 خويا شمسو انشا الله ربي يحفضك منفوطيش منصوطيش او متبدلنيش",0.69
ARQ-train-0126,"راحت ماماه خرجت و خلاته عند الجارة
 و هي عندها دراري قعد يلعب معاهم",0.56
ARQ-train-0127,"لالا حتى حاجة
 بالصح لاﻟﭭﻮريتميك أكتر",0.34
ARQ-train-0128,"هأديك الخطرة جيت معاك
 شحال في عمرها بنتو",0.25
ARQ-train-0129,"قال لها أهدري راكي كي اختي
 أنا قلت له قبل الطفلة ما تقراش",0.5
ARQ-train-0130,"البارح معنتها عندها ياسر في الغنا
 وي يقدر يحكي على دكرياته في الفن",0.47
ARQ-train-0131,"يزي والله
 شعرك تسيبيه",0.28
ARQ-train-0132,"ناس مرضى يا راجل
 او كاين عندكم پوز",0.34
ARQ-train-0133,"حتى في الأزمات آم عايشين خير منا
 صح سليمة يخسبوها ساهلة يفيقوا كي يجربوا",0.53
ARQ-train-0134,"والله ڤالوها لي هما اللي هدروها
 كل واحد ربي وش كتبله ربي",0.38
ARQ-train-0135,"و تبقى ميا تروحو بيها للحج
 و تبقى عشرين يديرو بيها لعشا",0.59
ARQ-train-0136,"لا وش نندب باها قريت قريت فلاﺳﭙﻴﺴﻴﺎليتي تاعي
 هاه أجون دو سيزي طلبوا وحدة معايا دياﻳﻴﭙﻲ ليسونسي",0.44
ARQ-train-0137,"في الليل ﭬﺘﻠﻮ أيا نشوفو المخازن
 ڤولي لها هو لا خلي الصباح",0.5
ARQ-train-0138,"البارح كي كنا نعيطو حتى واحد فيكم ماجا لعندنا
 حتى واحد فيكم ما فيه رحمة في قلبو",0.78
ARQ-train-0139,"كبرت شمسو فيديو يقيس بزاف برافو
 يعطيك الصحة خدمة فوور بزااف",0.66
ARQ-train-0140,"أهدري بالتلفون
 عبزتي سيبون",0.38
ARQ-train-0141,"ناض مخلوع مره واحد اخرى و سقسى مرته على الطفل
 راح يحوس على ولده عند الخدامة ماﻟﭭﺎهش عندها هبل",0.62
ARQ-train-0142,"لاﭘﻮليس ﭬﺎلوا كان يقرا هنا
 مزلتي تسناي روحي ارتاحي شوية",0.28
ARQ-train-0143,"واحد العبارة يشوفوها غير المسلمين
 أسمع ﭘﺎسكو يعطيه ربي قدرات",0.34
ARQ-train-0144,"أومبعد نردوه بالعربية زوج سوايع مينيموم
 علابيها قلت نسجل أنا و تسجل سارة",0.41
ARQ-train-0145,"تسمى كي تكون في الكوما طلعت  هي تاني
 فهمت تطلع واش درت في هداك النهار يتحسب لك",0.5
ARQ-train-0146,"ولا اروع ربي يحفضك خويا شمسو
 مانسوطيش توجوغ معاك خويا شمسو",0.69
ARQ-train-0147,"و المشكل أمو ما ﺗﭭﻮلوش اﭬﻌﺪ خلاه
 و كيما تقلق خلاه توﭬﻒ تضربو ﭬﺪام الناس",0.5
ARQ-train-0148,"على الدم قال لها نزوج بيك باش تكملي قرايتك و هي قبلت
 امبعد زوج بيها و قالهم هادي مرتي نقريها أنا واحد ما دخلو فيها",0.72
ARQ-train-0149,"مرت باباه ما علابالهاش بالولد لي عمرو ما يفوتش ربع سنين
 دايمن تتلهى بيه الخدامة و تدير تاني الميناج تاع الدار",0.56
ARQ-train-0150,"بلاكو  تجيكم أومبعد تقولوا لها نقراو عندك
 طلع المورال والله عجبوني ليجون جاو  بكري الصباح",0.47
ARQ-train-0151,"عندك أ رشيدة الحقد أو يجيب التار
 أني خايفة منو حابة نعيش برك",0.56
ARQ-train-0152,"كل واحد يروح لدارو ما نسحقوكمش درك فضت
 ما تلوميهش أ مرا ما تلوميهمش الناس دوناتير تخاف",0.5
ARQ-train-0153,"لازم يكسرها باش يجبدها
 مبعديكا ما فقتش بحتشي",0.5
ARQ-train-0154,"ﭬﺘﻠﻬﺎ بطلي الخدمة
 وش نديروا درك",0.44
ARQ-train-0155,"و يتحسب التاست تاعكم ولا واش
 أوﻣﭙﻠﻮس ما نعرف حتى واحد فهمت",0.25
ARQ-train-0156,"سنيت بالخميس شفت ليمايل تيعي في الصباح و فالعشية و بالجمعة و بالسبت ما لڤيت والو بعتلو ايمايل ڤتلو راني نسنا
 رجعلي ڤالي لا پاسكو ما عندوش الوقت و يپريپاري في دوكتورا و راح يسوتني و كدا و ما عندوش الوقت",0.62
ARQ-train-0157,"اهه ياا ليزووم قااسح بزااف شمسو والله مانسوطيش
 انا تاني ما نصوطيش يعطيك الصحة خويا",0.59
ARQ-train-0158,"ساعات التصاور من الستيليت ما تلحقش مليح
 في الدارجة مانقولوش احصائيات مراد ولا لا سليمة",0.34
ARQ-train-0159,"وي داكور خسبت تحكي على لي جون تيعنا
 آدوك مساكن عايشين وفرات المهم ما يولوش لهنا",0.41
ARQ-train-0160,"ڤال لي أخت شمام وش راكي ڤتلو لاباس الحمد الله
 ڤال لي وش ديرتيهم ولا لا ﭬتلو ما لبستهمش",0.59
ARQ-train-0161,"تشري من عنده قرعة تاع الرجال حرة صح  تقعد
 إيه كيما تحب  يعطيك هو كاتالوﭪ و أنت تخير",0.47
ARQ-train-0162,"عندك الحق رانا نجبدو في الهدرة بالسيف
 دوك نبعت لك واش هدرنا البارح",0.59
ARQ-train-0163,"تقعدو من كلاسة لكلاسة  و تخرجو راحة دايمن
 تعرف تقري بصح تزرب ﻧقعد في الطابلة التانية مع الطفلة",0.41
ARQ-train-0164,"نبداو بالحوايج لي باينين
 هاكي درت غلطة درك",0.31
ARQ-train-0165,"ما نعرف بصح على بالك بلي كاين لونتروتيان و صعيب ياسر
 كي تخشي تلڤاي ناس ياسر كل واحد عندو ليتكنيك باه تتعاملي معاها",0.59
ARQ-train-0166,"ام وليد كل وصفاتك روعه
 الف جام حبيبتي ام وليد",0.69
ARQ-train-0167,"راح الضو والتيلي شاعل
 راحت تريسيتي التلفزيون شاعل",0.78
ARQ-train-0168,"ياخي طماعين
 و تقدري",0.22
ARQ-train-0169,"يا خالد أنا جايين
 منين رايح نشري القهوة",0.19
ARQ-train-0170,"شكرا لطفي ربي يحفظك
 تعطاك الصحة الخير خويا لطفي",0.72
ARQ-train-0171,"عندي  تصويرة تاعك مع جدي
 دوك  راه ميت الله يرحمه",0.81
ARQ-train-0172,"آه التوموبيل الحمرة
 تسمع مسامع كيفكا",0.25
ARQ-train-0173,"كاين واحد الأبيات يقولهم في الغنى تاعو تكوني تعرفيهم
 اللي ما زهاش في الدنيا من الروح خالي",0.5
ARQ-train-0174,"لازم المنام تاعك يكون صحيح يا وليدي
 غير المنام اللي باطل في هاد البلاد",0.5
ARQ-train-0175,"لا ما صلحتش
 هاي جات إرور",0.75
ARQ-train-0176,"عندك الحق شمسو
 ربي بارك خويا شمسو",0.75
ARQ-train-0177,"اغنية لطفي فور كالعادة
 فالعظم كي العادة خويا لطفي",0.59
ARQ-train-0178,"خرجت ليوم على الساعتين و نص
 خرجت حففت طلعت للدار فض الجورني",0.62
ARQ-train-0179,"لوجاع تاع راسي
 أومبعد نعيط لها",0.28
ARQ-train-0180,"السييزيام فالسنا الخامسا هه عليلو بياساا
 هه ايا عليلو ايا عليلو واش كاين فما",0.44
ARQ-train-0181,"يعطيك الصحة راني ضحكت بزاف
 شمسو وقتى تولي اماجينو",0.31
ARQ-train-0182,"الف مبروك شمسو راك وصلت
 يعطيك لصحة ربي يعيشك شمسو",0.53
ARQ-train-0183,"ربي يسترك يا خويا لطفي
 قنبلة خويا لطفي كالعادة",0.66
ARQ-train-0184,"الله يحفظك خويا شمسو هايل بزاف
 برافو شمسو يعطيك الصحيتو والله راك فوورر",0.78
ARQ-train-0185,"ما عنديش كريدي لينيتي الأخرى خمس مية
 أقسم بالله والله ما عندي دورو",0.66
ARQ-train-0186,"عندك ادير كيما الخطرة لي فاتت و تساطر لاﭘﻮليس بالحجار
 من لطناش و طلع لي يجرب يدخل ما نرحموش",0.44
ARQ-train-0187,"لالا لالا ما ترقديش هكاك نجبدلك كوات
 و انت واش رجليك ريحو شوية",0.47
ARQ-train-0188,"فيهم شوية خدمة
 وش من ديالكت",0.34
ARQ-train-0189,"عيطتو لنرجس
 واش نرجس",0.81
ARQ-train-0190,"اسمحوا لي نقدرو نحبسو الهدرة دوك ؟
 ماعليش مراد نكملو أنا و سليمة إدا حبت",0.41
ARQ-train-0191,"علابالك بلي الماء تاع البحر ينحي السحر
 مالا كامل دزاير يلزم ينحولها السحر بماء البحر",0.72
ARQ-train-0192,"فور كيما العادة خويا لطفي
 ربي يحفدك خويا لطفي دايمن القصف",0.78
ARQ-train-0193,"قالت : رحت ماتوا عليا بالضحك سورتو مع لاكسون تاعي
 بصح ربحت في لوغال و راح تبدا تقرا هاد ليامات",0.62
ARQ-train-0194,"ايه بدات تعطيهم في السم تحطلهم فيه في الماء لوكان تشوفيهم تعطيهم البيبرون
 يروحوا يشربو و ما عامبالهمش بلي يتسمو حرام عليها و الله حرام عليها",0.66
ARQ-train-0195,"قلتي وجو مقلب كشما دارولو نحاو منه حاجة
 حتى لوكان نحاولو راح  يكون عنده السطر",0.56
ARQ-train-0196,"نقرا دوك
 على شحال",0.75
ARQ-train-0197,"تسمى الجنون يشوفو واحد خايف
 أسمع الدين لي عليه الضرب",0.38
ARQ-train-0198,"وعلاش ما تقوليش
 احسبي دوك تخرجلك",0.34
ARQ-train-0199,"ﭬﺘﻠﻮ أيا تجي معاي للاكافات نشربو قهوة
 ماو كيما علابالك عزو مزال دري",0.34
ARQ-train-0200,"خلي الوقت هو اللي يداوي كلش
 مالا خلاص فريتها، واش قالك الطبيب",0.53
ARQ-train-0201,"قال لهم مرتي نخدمها واحد ما دخلو و هوما عندهم لمرا ما تقرا ما تخدم
 كيما أختو عندهم عقلية هاكا النساء تاعهم ما يقراو ما يخدموش و هو بالعكس يعاون فيها",0.72
ARQ-train-0202,"و انت شفتيه
 شفته شفته قبل",0.81
ARQ-train-0203,"أي رايحة دوك دوك راهي خارجة
 ايه علاخاطرش غدوا الفاتحة تاع هشام",0.47
ARQ-train-0204,"ڤاتلي وش تلبسي ما تعجبينيش
 لا مش هك على الصباح",0.53
ARQ-train-0205,"ڤلنالو في تلاتة بيان
 ڤالنا كل واحد وحدو",0.5
ARQ-train-0206,"ربي يعاونك يسترك خويا لطفي
 فور كيما العادة خويا لطفي",0.75
ARQ-train-0207,"تسكن مع شيخها
 ما عندهمش دار",0.56
ARQ-train-0208,"أسمعي عيطيلها قوليلها خالتي مويا عيطت لمفيدة ما عرفتش النيميرو
 قوليلها زادوا عيطولك انت لقاو اﻟﭙﻮرتابل مغلوق البارح ولا لولبارح نرجس",0.81
ARQ-train-0209,"هه شكون هذي فتيحة ديمة مجبودة في فيديو
 الفيدييو شابة بصح ماشي كيما شمسو",0.53
ARQ-train-0210,"والله ما على بالي
 وش ڤلتي ديرينا ملوخية",0.34
ARQ-train-0211,"كاين اللي يقولو مات و كاين اللي يقولو جن
 كل واحد واش يقول ما  علاباليش أنا",0.5
ARQ-train-0212,"شفتي أ بنتي أداكا وش ﭬﺘﻠﻬﺎ أنا وسي
 ضيع عمرها باطل ما ﺗﻠﭭﺎش خير من الطاهر",0.34
ARQ-train-0213,"بالسلامة كمال نتلاڨاو في نونسي نشالله
 تصبح على خير طريڨ السلامة انشالله",0.75
ARQ-train-0214,"الغذوة كيما رحت باه نشوف وش نشري له ﻟﭭﻴﺖ كتاب يهدر على الإسلام بلوﻧڤلي
 جاتني الهدرة تاع ولد عمي في ودني ﭬﻠﺖ نشريه سيرتو انه ﻟﭙﺮي تيعه مش غالي",0.59
ARQ-train-0215,"خويا شمسو يعطيك الصحة فيديو صح نحبك خو
 ولا اروع ربي يحفضك خويا شمسو",0.72
ARQ-train-0216,"ربي يعيشك
 حسبتك عاقلة",0.28
ARQ-train-0217,"راك شفت بعينيك باللي الناس راهم مهتمين بزاف بهدا السوجي
 بيان سور نروحو لسنغابور إدا قفزنا   ونقدرو نروحو بعيد",0.16
