PairID,Text,Score
MAR-train-00027,"""प्राधान्य जागतिक आव्हानांना सामोरे जाण्यासाठी दोन्ही बाजू विज्ञान, संशोधन आणि तंत्रज्ञानामध्ये ब्रिटीश आणि भारतीय प्रतिभेची उत्कृष्ट तैनात करीत आहेत.""
""7. प्रमुख जागतिक आव्हानांवर तोडगा काढण्यासाठी दोन्ही देश विज्ञान, संशोधन आणि तंत्रज्ञानातील ब्रिटिश आणि भारतीय प्रतिभेच्या सर्वोत्कृष्ट उपाययोजना करत आहेत.""",0.92
MAR-train-00028,"""सर्वात महत्त्वाचे म्हणजे चो रामास्वामी एक प्रिय मित्र होता.""
""याशिवाय चो रामास्वामी हे माझे खूप चांगले मित्र होते.""",0.92
MAR-train-00029,"""ते पुढे म्हणाले की, त्यांनी भारतीय-नेस स्वत: मध्ये जिवंत ठेवले, तेव्हा त्यांनी त्या देशांची भाषा, अन्न आणि ड्रेस देखील आत्मसात केली.""
""या सर्वांनी आपल्यातले “भारतीयत्व” कायम राखले असले, तरी त्या देशांमधली भाषा, अन्नपदार्थ आणि पेहराव आत्मसात केले आहे असे पंतप्रधान म्हणाले.""",0.92
MAR-train-00030,"""पंतप्रधान म्हणाले की नवी मुंबई विमानतळ प्रकल्प अनेक वर्षांपासून प्रलंबित आहे.""
""नवी मुंबई विमानतळ प्रकल्प अनेक वर्षे प्रलंबित होता, असे पंतप्रधान म्हणाले.""",0.92
MAR-train-00031,"""दोन्ही बाजूंनी एकमेकांच्या बाजारपेठेत भारतीय आणि कतार कंपन्यांच्या वाढत्या उपस्थितीबद्दल समाधान व्यक्त केले आणि अशा सहभागास आणखी प्रोत्साहित करण्यास सहमती दर्शविली.""
""परस्पर बाजारपेठेत भारत आणि कतारच्या कंपन्यांच्या वाढत्या उपस्थितीबद्दल समाधान व्यक्त करतानाच अशा सहभागाला आणखी प्रोत्साहन दयायला दोन्ही नेत्यांनी सहमती दर्शवली.""",0.92
MAR-train-00032,"""पंतप्रधान श्री नरेंद्र मोदी यांनी श्रीलंकेचे माजी पंतप्रधान श्री रत्नासिरी विक्रेमेनके यांच्या निधनाबद्दल शोक व्यक्त केला आहे.""
""पंतप्रधान नरेंद्र मोदी यांनी श्रीलंकेचे माजी पंतप्रधान रत्नासिरी विक्रमनायके यांच्या निधनाबद्दल शोक व्यक्त केला आहे.""",0.92
MAR-train-00033,"""पंतप्रधान श्री नरेंद्र मोदी उद्या मिझोरम आणि मेघालय भेट देतील जिथे ते विविध विकास प्रकल्पांचे उद्घाटन करतील.""
""पंतप्रधान नरेंद्र मोदी उद्या मिझोराम आणि मेघालयाच्या दौऱ्यावर जाणार असून तिथे ते विविध विकास प्रकल्पांचे उद्घाटन करणार आहेत.""",0.92
MAR-train-00034,"""10 जिल्ह्यांनाही खुल्या शौच्यापासून मुक्त घोषित केले गेले आहे.""
""10 जिल्हे उघडयावरील शौचमुक्त करण्यात आले आहेत.""",0.92
MAR-train-00035,"""पंतप्रधान, जी -20 शिखर परिषदेत भाग घेण्यापूर्वी पंतप्रधान श्री नरेंद्र मोदी यांचे निर्गमन विधान आहे.""
""जी-20 शिखर परिषदेला रवाना होण्यापूर्वी पंतप्रधान नरेंद्र मोदी यांचे निवेदन:-""",0.92
MAR-train-00036,"""पंतप्रधानांनी सांगितले की मृतांच्या कुटूंबियांना शोक आणि जखमी झालेल्या प्रार्थना ”असे पंतप्रधान म्हणाले.""
""मृत्युमुखी पडलेल्यांच्या कुटुंबियांच्या दु:खात सहभागी असून, जखमी व्यक्तींच्या प्रकृतीत लवकरात लवकर सुधारणा व्हावी, असे पंतप्रधानांनी म्हटले आहे.""",0.92
MAR-train-00037,"""दहाव्या सीजीडीच्या बिडिंगच्या यशस्वी पूर्ण झाल्यानंतर देशातील चारशेहून अधिक जिल्हा पाईप गॅस पुरवठा करण्यासाठी जोडल्या जातील.""
""सीजीडी बिडिंग फेरीच्या दहाव्या फेरीच्या यशस्वी पूर्ततेनंतर देशातील 400 हून जास्त जिल्ह्यांमध्ये पाईपाद्वारे गॅस पुरवण्याची सोय उपलब्ध होईल.""",0.92
MAR-train-00038,""". विद्यमान सद्भावना ओळखून, दोन्ही नेत्यांनी परस्पर स्वारस्याच्या विविध क्षेत्रात द्विपक्षीय गुंतवणूकीचे आणखी विस्तृत आणि सखोल करण्यास सहमती दर्शविली.""
""7. सध्याच्या सद्भावनांची दखल घेत परस्परहिताच्या विविध क्षेत्रात द्विपक्षीय संबंध अधिक व्यापक आणि सखोल करण्यालाही दोन्ही नेत्यांनी मान्यता दिली.""",0.92
MAR-train-00039,"""नंतर पंतप्रधानांनी महात्मा गांधी संग्रहालयात भेट दिली.""
""यानंतर पंतप्रधानांनी महात्मा गांधी वास्तू संग्रहालयाला भेट दिली.""",0.92
MAR-train-00040,"""पंतप्रधान श्री नरेंद्र मोदी उद्या चंदीगडला भेट देतील.""
""पंतप्रधान नरेंद्र मोदी उद्या चंदीगडला भेट देणार आहेत.""",0.92
MAR-train-00041,"""एखाद्या वृत्तपत्राने, एका वर्षासाठी दररोज काही स्तंभ इंच जागा, या कारणासाठी समर्पित करू शकता?""
""वर्तमानपत्रामधल्या एका स्तंभातला काही इंचाचा भाग दररोज केवळ यासाठी राखून ठेवला जावू शकेल?""",0.92
MAR-train-00042,"""ते म्हणाले की, स्वच्छ भारत मिशनमुळे देशातील स्वच्छता कव्हरेजमध्ये लक्षणीय वाढ झाली आहे.""
""स्वच्छ भारत अभियानामुळे देशभरात स्वच्छतेत लक्षणीय वाढ झाल्याचे ते म्हणाले.""",0.92
MAR-train-00043,"""साक्षी आणि विनेशसोबत दिव्या काकरान ही देखील महिलांच्या ६९ किलो गटात अंतिम फेरीत दाखल झाली आहे.""
""या तिन्ही मल्लांनी भारताचे किमान रौप्य निश्चित केले आहे.""",0.92
MAR-train-00044,"""उथळ पाण्याच्या क्षेत्रात, रॉयल्टी दर 10% वरून 7.5% पर्यंत कमी केले जातील.""
""उथळ जलक्षेत्रामध्ये रॉयल्टीचे दर 10 टक्क्यांवरून 7.5 टक्के इतके कमी केले जातील.""",0.92
MAR-train-00045,"""जी -20 जगातील वीस सर्वात मोठ्या अर्थव्यवस्थांमध्ये बहुआयामी सहकार्यास प्रोत्साहित करण्याचा प्रयत्न करतो.""
""जी-20 चे जगातल्या 20 सर्वाधिक मोठ्या अर्थव्यवस्थांमधे बहु-आयामी सहकार्य वृद्धींगत करण्याचे उद्दीष्ट आहे.""",0.92
MAR-train-00046,"""मी त्या सर्व महान व्यक्तींना अभिवादन करतो ज्यांनी देशाची सेवा करताना आपले जीवन बलिदान दिले.""
""राष्ट्रसेवा करताना ज्यांनी आपले प्राण वेचले, त्यांना माझे प्रणाम.""",0.92
MAR-train-00047,"""प्रथम त्यांची उपासना का नाही?""
""सर्वप्रथम त्यांची पूजा का नाही करत?""",0.92
MAR-train-00048,"""सर्वसमावेशक, विकेंद्रित, लोक-केंद्रित कारभार आणि टिकाऊ असलेल्या विकासासाठी त्यांनी मालदीवच्या अध्यक्षांचे कौतुक केले.""
""समावेशक, विकेंद्रित, लोकाभिमुख आणि शाश्वत विकासाच्या दृष्टीकोनाबद्दल त्यांनी मालदीवच्या अध्यक्षांची प्रशंसा केली.""",0.9
MAR-train-00049,"""२०१ 2014 मध्ये आयझॉलला रेल्वे कनेक्टिव्हिटी घेण्यासाठी मी नवीन ओळीचा पाया घातला होता.""
""ऐझवालला रेल्वे मार्गाने जोडले जाण्यासाठी 2014 मध्ये मी नवीन रेल्वे मार्गाची पायाभरणी केली होती.""",0.9
MAR-train-00050,"""जगाच्या तुलनेत आमच्याकडे अजूनही टीबी रूग्णांची संख्या अजूनही आहे.""
""जगातल्या इतर देशांच्या तुलनेत भारतात क्षयरोग्यांनी संख्या अधिक आहे.""",0.9
MAR-train-00051,"""पंतप्रधानांनी नमूद केले की काही जिल्हे नेहमीच वीज, पाणी, शिक्षण आणि आरोग्य यासारख्या मूलभूत सेवांमध्ये मागे राहतात.""
""काही जिल्ह्यांमध्ये वीज, पाणी, शिक्षण आणि आरोग्य यांसारख्या मूलभूत सेवांचा कायम अभाव असल्याचे पंतप्रधानांनी नमूद केले.""",0.9
MAR-train-00052,"""त्यांनी आतापर्यंत अनेक प्रश्न विचारले, जसे की आतापर्यंत भारत मुक्त शौचास मुक्त का नाही; वॉर स्मारक किंवा पोलिस स्मारक इतके दशकांपासून का बांधले गेले नाही, इ.""
""या आधीपर्यंत भारत हागणदारीमुक्त का झाला नाही,अनेक दशकांपासून पोलीस स्मारक का बांधण्यात आले नाही असे प्रश्न त्यांनी उपस्थित केले.""",0.89
MAR-train-00053,"""पंतप्रधान श्री नरेंद्र मोदी यांच्या अध्यक्षतेखाली केंद्रीय मंत्रिमंडळाने या प्रस्तावाला मान्यता दिली आहे -""
""पंतप्रधान नरेंद्र मोदी यांच्या अध्यक्षतेखाली झालेल्या केंद्रीय मंत्रीमंडळाच्या बैठकीत पुढील प्रस्तावांना मंजुरी देण्यात आली.""",0.89
MAR-train-00054,"""""वास्तविकता एक आणि समान आहे;"" तो म्हणाला, ""फरक नाव आणि स्वरूपात आहे.""""
""ते म्हणाले, ” सत्य एक आणि समान आहे,” ” केवळ नाव आणि स्वरूप यात फरक आहे.”""",0.89
MAR-train-00055,"""या भावना ज्या प्रकारे व्यक्त केल्या गेल्या आहेत त्या आपल्या प्रत्येक देशवासीयांना नक्कीच सामर्थ्य देत आहेत.""
""ज्याप्रकारे ही भावना अभिव्यक्त झाली आहे, त्यामुळे प्रत्येक नागरिकाला एका वेगळया शक्तीचा प्रत्यय आला आहे.""",0.89
MAR-train-00056,"""आता आमचा हा आयटीबीपी जवान त्याच्या कर्तव्यापासून सुट्टीच्या दिवशी त्याच्या गावात होता.""
""आमचा हा आयटीबीपीचा जवान सुट्टीमध्ये आपल्या गावी गेला होता.""",0.89
MAR-train-00057,"""जागतिक स्पर्धेसह, त्यांना वाढत्या आव्हानांचा सामना करावा लागत आहे.""
""जागतिक स्पर्धेमुळे त्यांना वाढत्या आव्हानांना तोंड द्यावे लागत आहे.""",0.89
MAR-train-00058,"""मी माझ्या सर्व देशवासीयांना आगामी विविध सण आणि उत्सवांसाठी शुभेच्छा देतो.""
""मी सर्व देशवासियांना येणाऱ्या अनेक सणांसाठी, उत्सवांसाठी खूप-खूप शुभेच्छा देतो.""",0.89
MAR-train-00059,"""संयुक्त राष्ट्रांचा एक वेगळा भाग म्हणून त्याची निर्मिती ही यूएनच्या संस्थापकांच्या दृष्टीने विकासाच्या केंद्राची साक्ष आहे.""
""या संघटनेची निर्मिती संयुक्त राष्ट्रांची एक महत्त्वाची शाखा म्हणून करण्यामागे संयुक्त राष्ट्रांच्या संस्थापकांची विकासाविषयीची दृष्टी दिसून येते.""",0.89
MAR-train-00060,"""त्यामुळे सध्या अजयने ‘गोलमाल ४’वर लक्ष केंद्रित केलं आहे.""
""लवकरच ‘गोलमाल ४’च्या चित्रीकरणाला सुरुवात होणार आहे.""",0.89
MAR-train-00061,"""बॅँक लॉकरमध्ये आढळले दोन पिस्तूल, ४८ काडतुसे""
""जळगाव - बॅँकेच्या लॉकरमध्ये दोन गावठी पिस्तूल व ४८ काडतूसे आढळून आल्याची घटना मंगळवारी दुपारी उघडकीस आली.""",0.89
MAR-train-00062,""": नागपुरात हायवेवर धावतोय बिबट्या!, थरारक व्हिडीओ व्हायरल""
""नागपूर : नागपूर-जबलपूर राष्ट्रीय महामार्गावर एक बिबट्या धावत असल्याचं थरारक व्हिडीओ व्हायरल झालाय.""",0.89
MAR-train-00063,"""पंतप्रधान श्री नरेंद्र मोदी यांनी आज नवी दिल्लीत एनसीसीच्या रॅलीला संबोधित केले.""
""पंतप्रधान नरेंद्र मोदी यांनी आज नवी दिल्लीत एनसीसी म्हणजेच राष्ट्रीय छात्र सेनेच्या कॅडेट्सशी संवाद साधला.""",0.89
MAR-train-00064,"""१. पंतप्रधान थेरेसा मे यांच्या आमंत्रणानुसार, भारताचे पंतप्रधान श्री. नरेंद्र मोदी यांनी १ एप्रिल २०१ रोजी युनायटेड किंगडम (यूके) यांना सरकारचे अतिथी म्हणून भेट दिली.""
""1. पंतप्रधान थेरेसा मे, यांच्या आमंत्रणावरुन भारताचे पंतप्रधान नरेंद्र मोदी यांनी 18 एप्रिल 2018 ला सरकारचे पाहुणे म्हणून भेट दिली.""",0.89
MAR-train-00065,"""पंतप्रधानांनी म्यानमारच्या श्रीमंत आध्यात्मिक परंपरेचे स्पष्टीकरण दिले.""
""पंतप्रधान यावेळी म्यानमारच्या समृध्द अध्यात्मिक वारश्याबद्दल विस्ताराने बोलले.""",0.89
MAR-train-00066,"""पंतप्रधान, श्री नरेंद्र मोदी यांनी त्यांच्या राज्यत्वाच्या दिवशी अरुणाचल प्रदेश आणि मिझोरमच्या लोकांना अभिवादन केले आहे.""
""अरुणाचल आणि मिझोरम दिनानिमित्त पंतप्रधान नरेंद्र मोदी यांनी तिथल्या जनतेला शुभेच्छा दिल्या आहेत.""",0.89
MAR-train-00067,"""मी प्रार्थना करतो की त्याला चांगले आरोग्य आणि दीर्घायुषी आशीर्वाद मिळाला आहे.""
""त्यांना उत्तम आरोग्य आणि उदंड आयुष्य लाभो अशी मी प्रार्थना करतो.""",0.89
MAR-train-00068,"""पंतप्रधान श्री नरेंद्र मोदी यांनी त्यांच्या वर्धापन दिनानिमित्त सामाजिक सुधारक नानाजी देशमुख यांना आठवले.""
""ज्येष्ठ सामाजिक कार्यकर्ते नानाजी देशमुख यांच्या जयंतीनिमित्त पंतप्रधान नरेंद्र मोदी यांनी त्यांना आदरांजली वाहिली.""",0.89
MAR-train-00069,"""आतापासून चार वर्षे, आम्ही आपल्या स्वातंत्र्याच्या 75 व्या वर्षाचा साजरा करणार आहोत.""
""आतापासून चार वर्षांनी आपण आपल्या स्वातंत्र्याचे 75वे वर्ष साजरे करणार आहोत.""",0.88
MAR-train-00070,"""स्वच्छ उर्जा आणि हवामान बदलावर, आम्ही दोघेही २०१ च्या पॅरिस करारासाठी वचनबद्ध आहोत.""
""आमचे दोन्ही देश २०१५च्या स्वच्छ ऊर्जा आणि हवामान बदलसंदर्भातील, पॅरिस करारासाठी प्रतिबद्ध आहेत .""",0.88
MAR-train-00071,"""आपण भ्रष्टाचार आणि काळ्या पैशांशी लढा देऊया""
""भ्रष्टाचार आणि काळ्या पैशाशी लढा द्या.""",0.88
MAR-train-00072,"""यावेळी बोलताना पंतप्रधान म्हणाले की, मिर्झापूरच्या क्षेत्रामध्ये अफाट क्षमता आहे.""
""या प्रसंगी बोलताना पंतप्रधान म्हणाले की, मिर्झापूरमध्ये प्रचंड क्षमता आहे.""",0.88
MAR-train-00073,"""राजापूरच्या ‘यू टर्न’ने घेतले अनेकांचे प्राण""
""लोकमत न्यूज नेटवर्कतुमसर : तुमसर ते कटंगी आंतरराज्यीय मार्गावरील राजापूर ‘यू टर्न’ने आतापर्यंत अनेकांचे प्राण घेतले.""",0.88
MAR-train-00074,"""मी इथल्या प्रत्येकाबद्दल उल्लेख करत नाही, परंतु प्राप्त झालेल्या बातम्या अत्यंत समाधानकारक आहेत.""
""मी प्रत्येकाचा काही उल्लेख करीत नाहीय, पण ज्या बातम्या मिळाल्या आहेत, त्या अतिशय आनंददायी आहेत.""",0.88
MAR-train-00075,"""निविदाकारांना त्यांच्या बिडमध्ये महसूल सामायिक करणे आवश्यक असेल आणि विजयी बोली निवडण्यासाठी हे एक महत्त्वाचे मापदंड असेल.""
""बोलीदारांना त्यांच्या बोलीमध्ये महसुलाची विभागणी जाहीर करावी लागेल आणि बोलीची निवड करण्यामध्ये हा एक महत्त्वाचा निकष असेल.""",0.88
MAR-train-00076,"""जुलै महिन्या तर रुग्ण संख्येचा आलेख अधिकच उंचावत गेला.""
""५ जुलै रोजी ३००० असणारी रुग्णसंख्या १८ जुलैपर्यंत ५००० वर पोहोचले.""",0.86
MAR-train-00077,"""पंतप्रधान श्री नरेंद्र मोदी यांनी माजी अध्यक्ष डॉ. ए.पी.जे. यांना श्रद्धांजली वाहिली आहे. अब्दुल कलाम त्याच्या वर्धापन दिनानिमित्त.""
""माजी राष्ट्रपती डॉ. ए. पी. जे. अब्दुल कलाम यांच्या जयंतीनिमित्त पंतप्रधान नरेंद्र मोदी यांनी आदरांजली अर्पण केली आहे.""",0.86
MAR-train-00078,"""पंतप्रधानांनी दु: ख व्यक्त केले की पूर्वीच्या सरकारच्या इच्छेच्या कमतरतेमुळे आणि योग्य धोरणांमुळे, त्यांच्यासाठी राखून ठेवलेला मोठा हिस्सा लाभार्थ्यांसाठी उपलब्ध नव्हता.""
""आधीच्या सरकारच्या काळात इच्छाशक्ती आणि योग्य धोरणांचा अभाव यामुळे लाभार्थ्यांसाठी असलेला पैसा त्यांच्यापर्यंत पोहोचतच नव्हता.""",0.86
MAR-train-00079,"""माझे सरकार स्पर्धात्मक आणि सहकारी संघीयतेवर विश्वास ठेवते, जिथे राज्यांमध्ये निरोगी स्पर्धा आहे.""
""माझे सरकार स्पर्धात्मक आणि सहकारी संघटनेवर विश्वास ठेवते, जिथे राज्यांमध्ये निकोप स्पर्धा असते.""",0.86
MAR-train-00080,"""दोन्ही नेत्यांनी कौशल्य विकास आणि पात्रतेची ओळख पटविण्यासाठी सहकार्यासाठी सामंजस्य कराराचे स्वागत केले.""
""कौशल्य विकास आणि पात्रता जाणून घेण्यासंदर्भातल्या सामंजस्य करारावर स्वाक्षऱ्या झाल्याचे या नेत्यांनी स्वागत केले.""",0.86
MAR-train-00081,"""अश्लील छायाचित्र पतीला पाठवण्याची महिलेला धमकी; प्रियकराविरोधात गुन्हा दाखल""
""नालासोपारा - एका विवाहित महिलेची अश्लील छायाचित्रे काढून तिला धमकावल्याचा प्रकार नालासोपारा येथे उघडकीस आला आहे.""",0.86
MAR-train-00082,"""म्हणून, आज आपण एक दृढ संकल्प घेणे आवश्यक आहे.""
""तेव्हा आज आपण सर्वांनी हा दृढ संकल्प करूया.""",0.86
MAR-train-00083,"""मणिपूरमध्ये “एथनो औषधी संशोधन केंद्र” स्थापन केले गेले आहे.""
""मणीपूरमध्ये ‘एथ्नो मेडिसिनल रिसर्च केंद्र’ उभारण्यात आले आहे.""",0.86
MAR-train-00084,"""हे प्रकल्प ईशान्येकडील विकास प्रवासात प्रेरणा देतील.""
""या प्रकल्पांमुळे ईशान्येकडील राज्यांच्या विकास यात्रेला नवीन चालना मिळेल.""",0.86
MAR-train-00085,"""गेल्या काही दशकांमध्ये सायबरस्पेसने जगाचे रूपांतर कसे केले हे आपल्या सर्वांना माहित आहे.""
""गेल्या काही दशकात सायबर स्पेस मुळे जगात कसे मोठे परिवर्तन झाले आहे, याची आपणा सर्वाना कल्पना आहेच.""",0.86
MAR-train-00086,"""पुराच्या परिणामी आयुष्य पूर्णपणे टॉप्सी-टर्वी होते.""
""पूरामुळे जनजीवन बरेच विस्कळीत होऊन जाते.""",0.86
MAR-train-00087,"""यंदाच्या निवडणूकीत सहभागी होण्यासाठी मुंबई पोलीस दलातील कर्मचाऱ्यांनी ही मोठी उत्सुकता दाखवली आहे.""
""मुंबई पोलीस दलातील १६ हजार पोलिसांनी यंदाच्या निवडणूकीत पोस्टल बॅलेटद्वारे मतदान करण्यासाठी अर्ज दाखल केले आहेत.""",0.86
