PairID,Text,Score
ARY-train-0010,"حصيلة كورونا اليوم: 4412 مغربي ومغربية تصابو بالفيروس و50 ماتو و4538 تشافاو و1032 حالتهم خطيرة
حصيلة كورونا اليوم: 3020 مغربي ومغربية تصابو و46 ماتو و2823 تشافاو.. الطوطال: 197481 إصابة و3301 وفاة و163195 متعافي.. و30985 كيتعالجو منهم 743 حالتهم خطيرة",0.5
ARY-train-0011,"موظف فالوكالة الوطنية للموانئ طارو عليه من داخل البار بسباب الرشوة
ها بشحال تحكم على موظف فالوكالة الوطنية للموانئ طارو عليه من داخل البار بسباب الرشوة",0.89
ARY-train-0012,"شكون اللي ضغط على العدالة والتنمية باش يستاقل حامي الدين من رئاسة فريق الحزب في مجلس المستشارين
العدالة والتنمية والاحرار. الازمة تزادت. حامي الدين يرد على العثماني: اش رابح المغرب من بقاء هاد الحزب فالحكومة راه عبء عليها وخاص التخلص منو",0.29
ARY-train-0013,"الحصيلة الوبائية لفيروس كورونا فهاد 24 ساعة: 82 تصابو و78 تشافاو وحتى واحد ما مات.. الطوطال: 8692 مصاب و7696 متعافي و212 متوفي .. و784 كيتعالجو
الموت والاصابات بكورونا مازال طالعين .. 1565 مغربي ومغربية تصابو و41 توفاو و841 تشافاو. الطوطال: 50812 مصاب و858 متوفي و35040 متعافي.. و14914 كيتعالجو منهم 186 فحالة خطيرة",0.38
ARY-train-0014,"الدزاير.. 272 إصابة جديدة بـ”كورونا” و10 ماتو و183 تشفاو: ها شحال وصلو فالطُوطَالْ
“كورونا” فالدزاير.. ف24 ساعة تسجلات 413 إصابة جديدة و9 ماتو و490 تشفاو: ها شحال وصلو فالطُوطَالْ",0.66
ARY-train-0015,"تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” آشنو هي مكانة الدستور في المغرب في ظل هيمنة المؤسسة الملكية على الحقل السياسي الديني في المغرب(4)؟ ح 163
تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية… السياسية الدينية للسلطان السعدي في اتجاه فقهاء الإسلام الرسمي ح 49",0.22
ARY-train-0016,"بنك المغرب: نسبة البطالة وصلات لـ5 فالمية و سوق الشغل بدا كاينتاعش فهاد الفترة – أرقام
“كورونا” دكَدكَات سوق الشغل.. تقرير رسمي: الاقتصاد الوطني خسر أكثر من 200 ألف منصب شغل ومعدل الشوماج داز من 5 فالمية لـ5 فالمية – أرقام",0.53
ARY-train-0017,"تمديد حالة الطوارئ الصحية فالمغرب لـ10 فبراير
تمديد حالة الطوارئ الصحية فالمغرب لـ10 دجنبر",0.72
ARY-train-0018,"الفرقة الوطنية بتنسيق مع الديستي طيحات ريزو كيزور الباس فاكسينال ومورط فتهريب الحشيش
الفرقة الوطنية بتنسيق مع الديستي طيحو بزناس ففاس لقاو عندو 850 كيلو ديال الحشيش – تصويرة",0.78
ARY-train-0019,"الحصيلة الوبائية لكورونا فالجهات والأقاليم: تشافاو 120 فجهة فاس مكناس ومراكش آسفي سجلات 66 إصابة وحالة وفاة وحدة فجهة الشمال
الوضعية الوبائية فجهات وأقاليم المغرب ف24 ساعة: جهة كازا سجلات 37 حالة ومراكش آسفي . وفاس مكناس كتحقق أكبر نسبة دالشفاء",0.39
ARY-train-0020,"ها فين مشى الوفد الدبلوماسي الروسي من بعد ماتلاقى رئيس المينورسو فالعيون
الوفد الدبلوماسي لي كاين فالعيون مشى لمقرات المينورسو العسكرية فأوسرد وأم ادريكة",0.71
ARY-train-0021,"تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ مضمون ما سمي “الظهير البربري” المؤرخ في 16 ماي ح 97
تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الحلقة8 : الدولة الزناتية و الخلافة",0.28
ARY-train-0022,"حصيلة كورونا فالأقاليم والجهات: كازا سجلات 959 إصابة.. وعدد الحالات الجديد ارتفعو فدرعة وسوس
حصيلة كورونا فالأقاليم والجهات: 18 وفاة فكازا سطات و793 إصابة.. و130 واحد برا فدرعة تافيلالت",0.61
ARY-train-0023,"حصيلة كورونا والفاكسان اليوم: 3 مليون و800 الف مغربي خداو الجرعة اللولة من اللقاح و394 تصابو بالفيروس
حصيلة كورونا والفاكسان اليوم: 4 مليون مغربي خداو الجرعة اللولة من اللقاح وكثر من 70 الف خداو الثانية",0.57
ARY-train-0024,"جنوب إفريقيا مسخرة دبلوماسيتها كلها ضد الوحدة الترابية ودافعات على البوليساريو فاللجنة الرابعة
الجزائر مسخرة دبلوماسيتها كلها ضد الوحدة الترابية وحتى البرتغال ما خلاتها فالتيقار",0.41
ARY-train-0025,"الدزاير.. 302 إصابة جديدة بـ”كورونا” و7 ماتو و182 تشفاو: ها شحال وصلو فالطُوطَالْ
الدزاير.. تسجيل 116 إصابة جديدة بـ”كورونا” و107 تشفاو و11 ماتو: ها شحال وصلو فالطُوطَالْ",0.47
ARY-train-0026,"تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” العقيدة القانونية والسياسية للحماية وإقصاء الإنسان المغربي من مجال الحقوق والحريات. الحلقة 94
تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية… دولة الشُرفا السعديين، من تكون؟ ! بداية السعديين في جنوب المغرب ! ح 44",0.17
ARY-train-0027,"عضو اللجنة العلمية البروفيسور عفيف لـ”كود”: ها شنو خصنا نديرو فالعيد الكبير باش نتفاداو كارثة وبائية..و4 حالات فقط تصابو بالفيروس بعدما دارو جوج جرعات
عضو اللجنة العلمية الدكتور عفيف لـ”كود”: أطفال صغار فالمغرب تقاسو بـ”دلتا” منهم جوج عندهم 12 العام ف الإنعاش ومؤسف نشوفو 7 نساء حوامل ماتو بالفيروس وخاص التسريع بالتلقيح",0.25
ARY-train-0028,"حصيلة كورونا: 4 مليون خداو الجرعة الثانية من الفاكسان واليوم تصاب 507 واحد
حصيلة كورونا والفاكسان اليوم: 4 مليون مغربي خداو الجرعة اللولة من اللقاح وكثر من 70 الف خداو الثانية",0.71
ARY-train-0029,"بغاو ايضايقو المغرب.. الجزائر وموريتانيا يعلنان رسميا تاريخ افتتاح المعبر الحدودي بينهما
ها وقتاش غادي يكون افتتاح المعبر الحدودي بين الجزائر وموريتانيا",0.54
ARY-train-0030,"احتجاجا على تحرير مخالفة مرورية. شاب يضرم النار في أجزاء من جسده بمشرع بلقصيري
النار لا زالت وسيلة للاحتجاج: شاب يضرم النار في جسده بالمعبر الحدودي باب سبتة احتجاجا على الديوانة",0.39
ARY-train-0031,"تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ تنحية سيدي محمد بن يوسف والنتائج ديالو على استقلال المغرب: 20 غشت 1953 (3)…دور الباشا التهامي لكًلاوي. ح 115
تنفرد بنشرها “كود”. “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…آشنو كايمييز الخلافة الموحدية التومرتية على الخلافة الإسلامية؟ ح 40",0.16
ARY-train-0032,"ملف اقتناء موظف سابق بوزارة الصحة لمصحة خاصة بـ 5 ملايير سنتيم في طريقه إلى المجلس الأعلى للحسابات
المجلس الأعلى للحسابات يحقق في “اختلالات” بوزارة الصحة في فترة تولي بادو حقيبتها",0.5
ARY-train-0033,"“كود” تنفرد بنشر رواية مسعودة”: مذكرات طالبة ولات عاملة جنس كلها بالدارجة. الحلقة كنت كنحلم نتلاقا شي شارف يديرني بحال بنتو، مكنتش عارفة را كاينة البيدوفييا: بغيت بنتي تعرف أن الدنيا عامرة قوادة: يمنع على اقل من 18 سنة
كَود تنفرد بنشر رواية ” مسعودة” الحلقة 22: ما عرفت ما ندير بدوك الفلوس ، حطيتهم فوق الناموسية و بقيت نتفرج فيهم، حسيت بالفرحة، فلوس عرقت عليهم بصح، وسخ الدنيا كاليك، الوسخ د بصح هو تبات الليل كامل يتمحككو عليك على جوج دريال",0.04
ARY-train-0034,"دنيا باطمة كتقلب تطلب السماحة.. وقضية “حمزة مون بيبي” طلعات عليها بـ100 مليون
دنيا باطمة حاملة للمرة الثانية.. وعائلتها خايفين يطيح ليها مع الضغط ديال قضية “حمزة مون بيبي”",0.46
ARY-train-0035,"جامع كلحسن مستشار العدالة والتنمية فالتواصل بلا خبارنا. كاليك صحافي: شوفو باش كينصح قادة البي جي دي
البي جي دي على خطى “الاستقلال”. “صقور الحزب” بداو الكولسة وبشهادة نشطاء العدالة والتنمية",0.33
ARY-train-0036,"قضية حمزة مون بيبي.. جواد قنانة: دنيا باطمة دايرة الزبايل ديال الدنيا والدين وماكتحشمش
واخا متهمة فقضية حمزة مون بيبي.. دنيا باطمة غادي دخل عالم التمثيل وتشد البطولة",0.38
ARY-train-0037,"حصيلة كورونا والڤاكسان اليوم: 620 تقاسو و28 ماتو.. وكثر من 350 ألف تلقحو فالطوطال
حصيلة كورونا واللقاح اليوم: 835 مغربي تصاب و22 ماتو.. وكثر من 257 ألف دارو الڤاكسان فالطوطال",0.61
ARY-train-0038,"حطمنا روكور جديد.. 2488 مغربي ومغربية تقاسو بكورونا اليوم و28 ماتو و1962 تشافاو.. الطوطال: 94504 إصابة و1714 وفاة و74930 حالة شفاء.. و17860 كيتعالجو منهم 260 فحالة خطيرة
روكور جديد فهاد 24 ساعة.. 1776 مغربي تصابو بكورونا و21 ماتو و922 تشافاو.. الطوطال: 41017 مصاب و632 متوفي و28566 متعافي و11819 كيتعالجو",0.5
ARY-train-0039,"ولد سباتة كيهدد ندى حاسي “كيم كاردشيان الخميسات” بنشر تصاورها السيكسي قموقع د”البورنو” – فيديو
ندى حاسي “كيم كاردشيان الخميسات” مستمتعة بالصيف وحطات تصاور بالدوبياس",0.46
ARY-train-0040,"تونس فاتونا بزاف.. الرئيس السبسي: خصنا نديرو قانون المساواة في الإرث بين الرجل والمرأة
تونس تتجه نحو المساواة في الإرث بين الرجل والمرأة",0.71
ARY-train-0041,"الحصيلة الوبائية لكورونا فالجهات والأقاليم: جهة طنجة مازال كتسجل وفيات.. وجهة العيون تجاوزات سوس فعدد الإصابات وسجلات 176 حالة شفاء
الحصيلة الوبائية لكورونا فالجهات والأقاليم: الشمال ولا بؤرة دالفيروس.. 5 وفيات و119 إصابة جديدة بجهة طنجة تطوان ف24 ساعة..",0.32
ARY-train-0042,"وزير العدل والحريات مصطفى الرميد ل”كود” حول حمل كيتاريست في “موازين” لمطلب بالغاء الفصل 489: المسؤولية الاخلاقية والمعنوية للمنظمين الذين يستفزون المغاربة
مصطفى الرميد وزير العدل والحريات يكشف ل”كود” متى سيباشر الاتصالات مع الاسبانيين لتفعيل تنفيذ سحب العفو الملكي ويؤكد: الكرة الان في ملعبنا وسفير اسبانيا في المغرب: اعتقال كالفان وسجنه في اسبانيا وارد",0.18
ARY-train-0043,"إحباط محاولة للحريكَ حدا الداخلة وإيقاف 13 غالبيتهم عيالات من إفريقيا جنوب الصحراء
إحباط محاولة للحريكَ من حدا الداخلة وإيقاف حراكَة من إفريقيا جنوب الصحرا",0.86
ARY-train-0044,"تأجيل ملف متهم أدين ابتدائيا بـ15 سنة سجنا نافذا بتهمة لإرهاب
جورنالات بلاديحالة طوارئ بـ”كازاترام” بعد اكتشاف دبلومات مزورة والقضاء يدخل على الخط و5 سنوات سجنا نافذا لأستاذ متهم بالتحرش جنسيا بـ7 تلميذات في أكادير بعدما أدين ابتدائيا بسنة واحدة",0.17
ARY-train-0045,"شكون للي ما باغيش رأس السنة الامازيغية عيد وطني؟ الاحرار والبي بي اس والاتحاد والحركة مع والبي جي دي ما باغيش ياخد موقف
توقع. خطاب العرش غادي يصوط فاكثر من 20 وزير فحكومة بنعرفة والضربة لكبيرة غادي ياكلها البي جي دي والبي بي اس وهيكلة جديدة فيها وزراء قلال جاية",0.16
ARY-train-0046,"الحصيلة الوبائية لكورونا فجهات وأقاليم المغرب: أغلب الإصابات وجوج حالات وفاة تسجلو فطنجة تطوان.. ومديريات كازا والرباط ماعلنوش على حصيلة أقاليمهم ل2 أسابيع
الحصيلة الوبائية لكورونا فجميع جهات وأقاليم المغرب: 59 إصابة فجهة طنجة تطوان.. ومعظم حالات الشفاء تسجلو فكازا سطات",0.41
ARY-train-0047,"قضية الممثل الدزايري والمؤثر المغربي اللي مشدودين بسباب إهانة دراري مغاربة ف مراكش.. المتهمين خداو التنازل من عائلات الضحايا والملف دخل للمداولة
مشدودين بسباب إهانة دراري مغاربة ف مراكش.. ادانة الممثل الدزايري والمؤثر المغربي بالحبس النافذ",0.54
ARY-train-0048,"الدزاير.. 554 إصابة جديدة بـ”كورونا” و12 ماتو و381 تشفاو: ها شحال وصلو فالطُوطَالْ
الدزاير.. 174 إصابة جديدة بـ”كورونا” و9 ماتو و110 تشفاو: ها شحال وصلو فالطُوطَالْ",0.79
ARY-train-0049,"إطلاق النسخة السابعة للجائزة الوطنية الكبرى للصحافة الفلاحية والقروية 2020
وزارة الفلاحة طلقات النسخة الـ6 للجائزة الوطنية الكبرى للصحافة الفلاحية والقروية",0.64
ARY-train-0050,"مندوبية التخطيط: أكثر من 65 فالمية من العائلات المغربية صرحات بتدهور مستواها المعيشي و80 فالمية توقعات تزاد نسبة البطالة – أرقام
مندوبية التخطيط: 84,2 فالمية من العائلات المغربية توقعات يتزاد الشوماج",0.38
ARY-train-0051,"عمليات مكثفة لمراقبة الجودة والأسعار.. ف5 أيام: إتلاف 16 طن من المواد الفاسدة وتسجيل 130 مخالفة
إتلاف أزيد من 59 طن من المواد الفاسدة وتسجيل 661 مخالفة بسبب الأسعار ولجنة وزاراتية: ها كيفاش داير السوق",0.56
ARY-train-0052,"حرب اهلية هادي.. 17 قتيل و1933 جريح السيمانة الفايتة بسبب الكسايد
بحال الا المغرب ف حرب أهلية: 17 قتيل و 1179 جريح ف الكسايد ف أسبوع واحد",0.82
ARY-train-0053,"الوزير الفردوس وافق على إعفاء المدير الجهوي لوزارة الثقافة بجهة فاس مكناس.. وعيّن رسميا أستاذ ديال الرياضة فهاد المنصب
المدير الجهوي لوزارة الثقافة بجهة فاس مكناس حط الإعفاء ديالو للوزير الفردوس.. مقرب منه لـ”كود”: مابقاش باغي يخدم مع المدير دمكناس اللّي غادي يتعين رسيماً هاد السيمانة",0.43
ARY-train-0054,"موارد صندوق تدبير جايحة “كورونا” فاتت 33 مليار درهم وتصرف منها اكثر من 18 مليار درهم
صندوق تدبير جايحة “كورونا” سجّل مداخيل بقيمة 33 مليار درهم ونفقات بقيمة 9 مليار درهم",0.69
ARY-train-0055,"بحارة عتقو حراكَة من دول إفريقيا جنوب الصحرا من الغرق فـ سواحل طانطان
“لامارين” عتقات حراكَة من دول إفريقيا جنوب الصحرا فـ سواحل الداخلة",0.7
ARY-train-0056,"وجدو راسكوم لرمضان.. الحرارة غادي تبدا بـ37 درجة فهاد المناطق
غير خرج رمضان وهي تشعل.. الحرارة غادي تبدا وغادي توصل لـ40 درجة فهاد المناطق",0.75
ARY-train-0057,"ناري الحرارة غادي توصل لمستوى خطير بزاف.. ستتراوح ما بين 43 و47 درجة فهاد المناطق ومديرية الأرصاد تحذر
الأرصاد الجوية لـ”كود”: الطقس غادي يبقا حار فهاد المناطق وكاينة سحب غير مستقرة وها شحال غادي توصل درجات الحرارة العليا",0.61
ARY-train-0058,"كورونا : 26 تقاسو بالفيروس فجهة كَليميم وادنون
كورونا : 107 تقاسو بالفيروس فجهة كَليميم وادنون أغلبهم فإقليم كَليميم",0.64
ARY-train-0059,"بأغلبية كبيرة.. حزب الاستقلال خدا رئاسة غرفة التجارة والصناعة والخدمات فـ جهة طنجة
حزب الاستقلال خدا رئاسة غرفة التجارة والصناعة الخدمات فـ جهة العيون",0.84
ARY-train-0060,"الدزاير: 113 إصابة جديدة بـ”كورونا” و6 ماتو و173 تشفاو.. وها شحال فالطُوطَالْ
الدزاير.. 1038 إصابة جديدة بـ”كورونا” و20 ماتو و627 تشفاو: ها شحال وصلو فالطُوطَالْ",0.62
ARY-train-0061,"دنيا باطما عاوتاني أمام استئنافية مراكش فقضية “حمزة مون بيبي”
تطور مثير فقضية حسابات “حمزة مون بيبي”. دنيا باطما أمام وكيل ملك ابتدائية مراكش وممنوع تخرج من المغرب",0.53
ARY-train-0062,"أحداث جامعة ظهر المهراز بفاس: الحبس موقوف التنفيذ لـ20 طالبا من البرنامج المرحلي
شاعلة ف جامعة ظهر المهراز بفاس. مواجهات عنيفة بين الأمن وطلبة البرنامج المرحلي",0.79
ARY-train-0063,"قضية “حمزة مون بيبي”.. نايضة كلاشات فالكليكة ديال دنيا باطمة
قضية “حمزة مون بيبي”.. دنيا باطمة وراجلها بغاو يخويو المغرب والبوليس حبسوهم في المطار",0.57
ARY-train-0064,"الشرطة الهولندية تنبش في ملابس بدر هاري بحثا عن أدلة تدينه في شجار والمقاتل المغربي يصطحب إيستيل زوجة ريد كوليت في رحلة قد تقودهما إلى المغرب
البطل العالمي المغربي بدر هاري يلعب “البولينج” مع إيستيل زوجة ريد كوليت (صور)",0.31
ARY-train-0065,"الوضعية الوبائية لفيروس كورونا فهذ 24 ساعة: تسجلات 283 حالة جديدة و144 شفاء و4 ماتو.. الطوطال: 16545 مصاب و13965 متعافي و263 متوفي.. و2317 كيتعالجو
الاصابات تراجعو شوية والموت حتى هي. حصيلة كورونا هاد 24 ساعة: 609 تصابو و115 تشافاو و3 ماتو.. الطوطال: 20887 حالة و16553 متعافي و316 متوفى و4018 كيتعالجو",0.41
ARY-train-0066,"ضربة كبيرة.. الجوندارم حبس عملية للتهريب الدولي بأبطيح حدا طانطان وحجز 4 طن ديال لحشيش
ضربة كبيرة للأجهزة الأمنية فالشمال: إجهاض عملية للتهريب الدولي ديال المخدرات وحجز 11 طن و440 كيلو دالحشيش",0.57
ARY-train-0067,"حصيلة كورونا: 33922 خداو الجرعة الأولى من اللقاح اليوم و703 تصابو بالفيروس
حصيلة كورونا اليوم: 230 ألف خداو الجرعة الثانية من اللقاح و386 تصابو بالڤيروس",0.58
ARY-train-0068,"أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: لقاو جثة رضيع وشاب مشنوق ومرا وعشيقها كبار فالعمر ،كسايد خايبة مشاو فيها ناس،لحبس لكولونيلات وبوليسي
أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: عسكري قتل ومقدم مات فكسيدة ومريض دخل يتعالج مات",0.34
ARY-train-0069,"الشتا مزال جاية مجهدة لهاد البلايص وغاتقدر توصل حتى لـ50 ملم
الأرصاد الجوية كتحذر فنشرة خاصة: الشتا جاية اليوم مجهدة و غادي توصل حتى لـ30 ملم ف هاد البلايص",0.66
ARY-train-0070,"بعدما خلصات 80 مليون كفالة فقضية حمزة مون بيبي.. دنيا باطمة محيحة على المحاميين علاش ختها تشدات فالحبس
دنيا باطمة شدات الكونط ديال ختها ابتسام بعدما دخلات للحبس فقضية حمزة مون بيبي.. وعاطياها للأدعية والتخربيق عوض تعاون بلادها فهاد الجايحة",0.32
ARY-train-0071,"الفرقة الوطنية للأبحاث القضائية للدرك تدخل على خط تهريب طن من المخدرات بالبحر بعد مطاردة الحرس المدني الإسباني لقوارب سريعة
خاص. الفرقة الوطنية للدرك تدخل على خط عصابة “الأورو” واستدعاء مسؤولين حزبيين وسياسيين بسبب النصب على مقاولين بالقنيطرة",0.44
ARY-train-0072,"المصايب مازال تابعة دنيا باطمة.. نصابة خرجات في أكادير كتقول أنها المحامية ديالها فقضية “حمزة مون بيبي”
دنيا باطما عاوتاني أمام القضاء فقضية “حمزة مون بيبي”",0.62
ARY-train-0073,"ها شكون اطلع ليهوم الجُوكْ هاد السيمانة فالتعيّينات ديال المناصب العليا ومافيهوم حتى مرا
ها شكون اطلع ليهوم الجُوكْ فتعيينات المناصب العليا هاد السيمانة ومافيهوم حتى مرا",0.72
ARY-train-0074,"ولد سباتة كيهدد ندى حاسي “كيم كاردشيان الخميسات” بنشر تصاورها السيكسي قموقع د”البورنو” – فيديو
ندى حاسي “كيم كاردشيان الخميسات” غادة على خطى كيم كاردشيان الميريكانية – صور",0.41
ARY-train-0075,"عاجل: ها فوقاش المؤتمر الوطني ديال “البي جي دي” لانتخاب أمين عام جديد
بعد اكتساحهم 4 مؤتمرات جهوية.. تيار بنكيران يهيمن على لجنة المؤتمر الوطني الثامن ديال “البي جي دي”",0.75
ARY-train-0076,"كورونا. 72 واحد تقاسو بالفيروس فجهة العيون الساقية الحمراء
كورونا: 42 تقاسو بالفيروس فجهة العيون الساقية الحمراء",0.78
ARY-train-0077,"مسؤول بالوقاية المدنية يدهس دراجة نارية ببني ملال ويرسل صاحبها للعناية المركزة
سيارة مسؤول كبير بالوقاية المدنية ببني ملال تقتل قاصرا",0.68
ARY-train-0078,"حصيلة كورونا هاد الصباح مازال طالعة: 188 تصابو و16 تشافاو.. الطوطال: 9801 حالة و8133 متعافي و213 متوفي
ارتفاع صاروخي فعدد الإصابات بكورونا هاد الصباح: 206 تصابو و40 تشافاو.. الطوطال: 9280 حالة و8081 متعافي و213 متوفي",0.57
ARY-train-0079,"حصيلة كورونا اليوم: كثر من 86 الف مغربي خدا الجرعة اللولة من الفاكسان
حصيلة كورونا: كثر من 10000 خداو الجرعة اللولة من الفاكسان غير اليوم",0.75
ARY-train-0080,"قضية “حمزة مون بيبي”.. دنيا باطمة وراجلها بغاو يخويو المغرب والبوليس حبسوهم في المطار
بعدما زادوها فالحكم فقضية “حمزة مون بيبي”.. دنيا باطمة كتوجد لندوة صحافية فكازا",0.42
ARY-train-0081,"تحقيق حول فضائح “سي دي جي” الجزء الاول. كيف اعتقل محمد زيزي بسبب نهب المال العام في فضيحة 8 فنادق للقرض العقاري والسياحي وغادر السجن لتعاد له الفنادق الثمانية وفوقها ستة فنادق أخرى بطريقة غير مباشرة
تحقيق حول فضائح صندوق الايداع والتدبير. الجزء الرابع. فندق الحسيمة باي فضيحة أخرى من يتحمل فيها المسؤولية وفندق الاندلس الذي تم هدمه سنة 2008 ولم يبنى لحد الساعة",0.17
ARY-train-0082,"مجلس المستشارين صادق على مقترح قانون وثلاثة مشاريع قوانين كتهم المسطرة المدنية وقانون الالتزامات والعقود والتعيين فالمناصب العليا
25 مقترح قانون تقدم ففترة الحجر الصحي وها فين وصلات قوانين التعويض عن عدم الشغل والبطاقة الوطنية و الالتزامات والعقود",0.34
ARY-train-0083,"اكتشف ما يخبأه لك برجك صحيا ومهنيا وعاطفيا وعائليا يومه الأربعاء (10 غشت 2012)
اكتشف ما يخبأه لك برجك مهنيا وصحيا وعاطفيا يومه الجمعة (20 يوليوز 2012)",0.79
ARY-train-0084,"الدزاير.. 397 إصابة جديدة بـ”كورونا” و10 ماتو و271 تشفاو و28 فالعناية المركزة: ها شحال وصلو فالطُوطَالْ
الدزاير.. تسجيل 190 إصابة بـ”كورونا” و7 وفيات و194 حالة شفاء والطُوطَالْ : 7918 إصابة و582 ماتو و4256 تشفاو",0.38
